age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y
44,admin.,single,4.0,no,yes,telephone,7,5,12,1,0,nonexistent,0
59,technician,married,5.0,yes,no,cellular,7,5,457,2,1,success,1
21,housemaid,single,4.0,no,no,cellular,7,5,222,2,0,nonexistent,0
54,admin.,married,6.0,no,yes,cellular,7,5,84,5,2,failure,0
22,admin.,single,6.0,yes,no,telephone,7,1,484,1,2,failure,1
56,technician,married,5.0,yes,no,cellular,7,1,207,2,1,success,1
49,technician,divorced,5.0,yes,no,cellular,7,1,253,3,1,success,1
78,retired,married,1.0,no,no,cellular,7,1,1148,1,0,nonexistent,1
72,retired,married,1.0,yes,no,cellular,7,1,128,2,1,failure,0
72,retired,married,1.0,yes,no,cellular,7,1,268,1,0,nonexistent,1
78,retired,married,1.0,yes,no,cellular,7,1,173,2,1,failure,1
56,technician,married,5.0,no,no,cellular,7,1,230,2,1,failure,1
56,unemployed,divorced,1.0,yes,no,cellular,7,1,187,6,0,nonexistent,1
66,retired,married,1.0,yes,no,cellular,7,1,568,7,0,nonexistent,1
78,retired,married,1.0,yes,no,cellular,7,1,212,1,2,success,1
29,admin.,married,6.0,yes,no,cellular,7,1,173,3,0,nonexistent,1
30,technician,married,6.0,yes,yes,cellular,7,1,204,4,0,nonexistent,1
28,technician,single,6.0,no,no,cellular,7,2,146,3,2,success,0
28,services,single,4.0,yes,no,cellular,7,2,192,1,0,nonexistent,0
66,housemaid,married,1.0,no,yes,cellular,7,2,296,1,1,failure,0
29,technician,single,5.0,no,yes,cellular,7,2,178,2,2,failure,1
54,,married,3.0,yes,no,cellular,7,2,174,2,2,success,0
28,technician,single,6.0,yes,no,cellular,7,2,175,5,0,nonexistent,0
23,student,single,4.160934688394962,no,no,cellular,7,2,165,2,1,success,1
35,blue-collar,married,4.0,yes,no,telephone,7,2,7,1,0,nonexistent,0
62,retired,married,4.0,no,no,cellular,7,2,355,2,0,nonexistent,1
23,unemployed,single,4.0,no,no,telephone,7,2,7,1,0,nonexistent,0
38,admin.,married,4.0,no,no,telephone,7,2,5,1,1,failure,0
48,technician,married,5.0,no,no,cellular,7,2,288,1,1,failure,0
66,housemaid,married,1.0,no,no,telephone,7,2,1008,2,0,nonexistent,1
23,admin.,single,6.0,yes,no,cellular,7,3,104,1,2,failure,0
82,housemaid,divorced,1.0,no,no,cellular,7,3,316,1,0,nonexistent,1
72,retired,married,2.0,no,no,cellular,7,3,338,1,0,nonexistent,0
72,retired,married,2.0,yes,no,cellular,7,3,143,1,0,nonexistent,1
37,unemployed,single,6.0,yes,yes,cellular,7,3,314,1,2,success,1
21,student,single,3.0,no,no,telephone,7,4,5,1,0,nonexistent,0
24,technician,single,5.0,yes,no,cellular,7,4,355,2,1,success,1
71,retired,married,5.0,yes,no,cellular,7,4,115,3,0,nonexistent,0
52,admin.,married,6.0,yes,yes,cellular,7,4,942,1,0,nonexistent,1
24,services,single,4.0,yes,no,cellular,7,4,355,1,2,success,1
43,technician,married,5.0,yes,no,cellular,7,4,1193,1,0,nonexistent,1
64,admin.,married,4.0,no,no,cellular,7,4,368,1,0,nonexistent,1
45,management,married,6.0,yes,no,cellular,7,4,138,2,2,success,1
40,management,married,6.0,yes,no,cellular,7,4,321,4,0,nonexistent,1
30,admin.,single,6.0,yes,no,cellular,7,4,248,1,0,nonexistent,1
34,technician,single,3.0,no,no,telephone,7,4,23,1,1,failure,0
29,self-employed,single,6.0,no,no,telephone,7,4,24,1,0,nonexistent,0
60,admin.,married,3.0,no,no,cellular,7,4,174,2,2,failure,1
24,services,single,4.0,yes,no,cellular,7,4,860,2,2,failure,1
56,services,married,4.0,yes,no,cellular,7,4,427,2,1,failure,0
45,management,married,6.0,no,yes,telephone,7,4,171,2,1,failure,0
31,student,single,6.0,no,no,cellular,7,5,608,3,2,success,1
59,management,married,1.0,yes,no,cellular,7,5,351,3,0,nonexistent,1
42,,single,6.0,no,no,cellular,7,5,366,6,0,nonexistent,1
31,student,single,6.0,yes,yes,cellular,7,5,350,2,0,nonexistent,1
32,technician,single,6.0,no,no,cellular,7,5,125,1,2,success,0
24,technician,married,5.0,no,no,cellular,7,5,192,4,1,success,1
42,,single,6.0,yes,no,cellular,7,5,513,1,2,failure,1
26,admin.,single,4.0,yes,no,cellular,7,5,251,1,1,failure,1
26,admin.,single,6.0,no,no,cellular,7,5,196,1,3,failure,1
63,admin.,married,6.0,yes,no,cellular,7,5,396,2,0,nonexistent,1
29,admin.,single,6.0,yes,no,cellular,7,1,110,2,1,failure,0
35,blue-collar,married,3.0,yes,no,cellular,7,1,275,1,2,success,1
51,technician,married,4.0,no,no,cellular,7,1,284,1,3,success,1
65,management,married,6.0,yes,no,cellular,7,1,183,1,2,failure,1
29,admin.,married,6.0,no,no,telephone,7,1,7,1,0,nonexistent,0
31,admin.,married,6.0,no,no,telephone,7,1,7,1,0,nonexistent,0
52,technician,single,5.0,no,no,telephone,7,1,84,1,0,nonexistent,0
34,admin.,single,6.0,yes,yes,telephone,7,1,4,1,0,nonexistent,0
27,blue-collar,single,2.0,no,no,telephone,7,1,9,1,0,nonexistent,0
35,admin.,married,6.0,no,no,cellular,7,1,768,2,4,success,0
68,retired,married,6.0,yes,no,cellular,7,1,546,2,1,failure,1
68,retired,married,6.0,no,no,cellular,7,1,414,2,1,success,1
61,admin.,married,4.160934688394962,yes,yes,cellular,7,1,109,3,1,failure,0
24,technician,single,5.0,yes,no,cellular,7,1,607,3,1,success,1
84,retired,divorced,1.0,yes,yes,cellular,7,2,666,1,2,success,1
32,admin.,single,6.0,no,no,cellular,7,2,527,1,0,nonexistent,1
32,admin.,single,6.0,yes,no,cellular,7,2,206,1,1,failure,0
23,student,single,4.160934688394962,no,no,cellular,7,2,267,1,2,failure,1
52,admin.,married,5.0,no,no,cellular,7,2,606,1,0,nonexistent,1
23,technician,single,5.0,yes,no,telephone,7,2,9,1,0,nonexistent,0
33,admin.,single,6.0,no,no,telephone,7,2,5,1,0,nonexistent,0
28,technician,single,5.0,no,yes,telephone,7,2,5,1,0,nonexistent,0
52,admin.,married,5.0,yes,yes,cellular,7,2,139,2,1,success,0
28,technician,single,5.0,yes,no,cellular,7,2,167,2,1,success,0
52,admin.,married,5.0,yes,yes,cellular,7,2,287,2,1,success,1
77,retired,married,1.0,,,cellular,7,2,218,2,1,success,1
26,student,single,4.0,no,no,cellular,7,2,235,1,1,failure,0
48,housemaid,married,5.0,yes,no,cellular,7,3,496,2,2,success,1
68,retired,divorced,4.0,yes,yes,cellular,7,3,340,1,1,success,1
74,retired,divorced,1.0,yes,yes,cellular,7,3,106,2,0,nonexistent,0
24,student,single,5.0,no,no,cellular,7,3,429,2,3,success,1
25,self-employed,single,4.160934688394962,,,cellular,7,3,844,5,2,failure,1
57,blue-collar,married,1.0,no,yes,cellular,7,3,471,2,0,nonexistent,1
24,student,single,5.0,yes,no,cellular,7,3,817,2,0,nonexistent,1
66,retired,divorced,4.0,no,no,cellular,7,3,211,1,1,failure,0
51,retired,divorced,4.0,no,no,cellular,7,3,115,3,0,nonexistent,1
50,housemaid,married,1.0,no,yes,cellular,7,3,462,1,1,success,1
47,admin.,married,6.0,yes,yes,cellular,7,3,129,3,2,failure,0
48,housemaid,married,5.0,no,no,cellular,7,3,388,3,1,success,1
26,technician,single,5.0,no,no,cellular,7,4,588,3,2,failure,1
60,retired,married,5.0,yes,yes,cellular,7,4,95,4,2,success,0
76,,married,4.160934688394962,no,no,telephone,7,4,301,3,0,nonexistent,1
23,admin.,single,4.0,no,no,telephone,7,4,331,1,0,nonexistent,0
80,retired,divorced,1.0,no,yes,cellular,7,4,169,2,2,success,1
34,admin.,divorced,6.0,yes,no,telephone,7,4,332,3,1,failure,1
50,housemaid,married,2.0,no,no,cellular,7,4,349,3,2,success,1
50,entrepreneur,divorced,6.0,yes,no,cellular,7,4,386,1,3,success,1
31,technician,single,6.0,no,no,cellular,7,4,200,4,1,failure,1
51,admin.,married,6.0,no,no,cellular,7,4,396,4,1,failure,1
65,management,married,4.0,yes,no,cellular,7,4,117,1,2,failure,0
31,technician,single,6.0,yes,no,telephone,7,4,426,1,2,success,1
48,blue-collar,married,5.0,no,no,telephone,7,4,268,1,0,nonexistent,1
71,retired,married,1.0,yes,no,cellular,7,4,519,2,3,failure,1
31,technician,single,6.0,no,no,telephone,7,4,270,1,1,success,1
34,admin.,married,6.0,yes,no,cellular,7,4,417,1,3,success,1
53,admin.,married,4.0,yes,no,cellular,7,4,99,6,0,nonexistent,0
39,unemployed,single,4.0,yes,no,cellular,7,5,90,2,0,nonexistent,0
27,services,single,4.0,no,no,cellular,7,5,700,5,2,success,1
32,management,single,6.0,no,no,cellular,7,5,221,4,1,success,0
23,admin.,single,6.0,no,yes,cellular,7,5,76,2,1,failure,0
41,admin.,married,6.0,yes,no,cellular,7,5,269,7,3,success,0
37,management,married,6.0,yes,no,cellular,7,5,292,1,1,success,1
35,admin.,married,6.0,yes,no,telephone,7,5,304,1,2,failure,1
56,retired,divorced,4.0,yes,no,telephone,7,5,9,1,0,nonexistent,0
71,retired,married,3.0,yes,yes,cellular,7,5,230,6,0,nonexistent,1
40,management,married,6.0,no,no,telephone,7,5,367,2,2,success,1
39,unemployed,single,4.0,yes,no,cellular,7,5,240,3,0,nonexistent,0
37,admin.,married,6.0,yes,no,cellular,7,5,1005,5,2,success,1
34,self-employed,married,6.0,,,cellular,7,5,156,3,2,failure,0
40,management,married,6.0,yes,no,cellular,7,5,955,1,1,success,1
63,retired,married,1.0,no,no,cellular,7,5,273,1,0,nonexistent,0
55,services,divorced,4.0,yes,no,cellular,7,5,160,3,0,nonexistent,0
46,admin.,married,4.0,no,no,cellular,8,1,428,2,3,failure,0
33,services,single,4.0,yes,no,cellular,8,1,132,2,1,failure,0
25,student,single,4.0,no,no,cellular,8,1,159,2,4,failure,0
33,admin.,single,6.0,no,yes,cellular,8,1,87,3,0,nonexistent,0
31,student,single,4.160934688394962,no,no,cellular,8,1,397,2,1,failure,0
42,admin.,single,6.0,no,no,cellular,8,1,1013,3,0,nonexistent,0
67,retired,married,1.0,no,no,cellular,8,1,300,3,0,nonexistent,0
31,technician,single,4.160934688394962,no,no,cellular,8,1,155,2,0,nonexistent,0
53,services,married,3.0,yes,no,cellular,8,1,196,2,0,nonexistent,1
31,student,single,4.160934688394962,yes,no,cellular,8,1,868,3,3,failure,1
36,admin.,single,5.0,yes,no,telephone,8,1,25,1,0,nonexistent,0
81,retired,married,1.0,yes,no,cellular,8,1,90,4,0,nonexistent,0
25,student,single,4.0,yes,no,cellular,8,1,100,8,1,success,0
42,admin.,single,6.0,yes,no,cellular,8,1,245,2,0,nonexistent,0
31,self-employed,single,6.0,no,no,cellular,8,1,209,1,2,failure,0
62,retired,married,1.0,no,no,cellular,8,1,317,1,2,failure,1
67,retired,married,1.0,no,no,cellular,8,1,341,2,1,success,1
33,services,single,4.0,yes,no,cellular,8,1,486,1,2,failure,0
38,technician,single,6.0,no,no,cellular,8,1,135,7,0,nonexistent,0
31,technician,single,4.160934688394962,no,no,cellular,8,1,308,1,2,failure,0
33,admin.,single,6.0,yes,yes,telephone,8,1,109,1,2,failure,0
53,services,married,3.0,yes,no,telephone,8,1,141,2,1,failure,0
31,technician,single,4.160934688394962,yes,no,cellular,8,1,428,2,3,success,1
28,admin.,married,6.0,yes,no,cellular,8,1,226,3,1,failure,0
77,retired,divorced,5.0,no,no,cellular,8,1,258,1,0,nonexistent,0
27,admin.,single,6.0,no,no,cellular,8,2,249,1,0,nonexistent,1
31,student,single,6.0,no,no,cellular,8,2,224,1,2,failure,0
64,retired,married,5.0,no,no,cellular,8,2,482,1,0,nonexistent,1
37,technician,single,6.0,yes,no,cellular,8,2,481,2,4,failure,1
28,admin.,single,6.0,yes,yes,cellular,8,2,187,2,2,success,1
28,unemployed,single,3.0,no,yes,cellular,8,2,261,1,1,failure,1
31,student,single,6.0,no,no,cellular,8,2,279,4,2,success,1
47,services,divorced,4.160934688394962,yes,no,cellular,8,2,113,2,1,failure,1
21,student,single,4.0,yes,no,cellular,8,2,326,2,1,failure,0
31,admin.,single,6.0,no,no,cellular,8,2,172,3,0,nonexistent,0
40,admin.,married,4.0,no,yes,cellular,8,2,654,2,0,nonexistent,1
75,retired,married,4.160934688394962,no,no,telephone,8,2,676,2,4,failure,1
30,student,single,4.0,no,no,cellular,8,2,592,3,1,failure,1
21,student,single,4.0,yes,no,cellular,8,2,263,3,2,success,1
58,blue-collar,married,1.0,yes,no,cellular,8,3,771,1,1,success,1
48,admin.,married,6.0,yes,yes,cellular,8,3,288,1,3,success,1
28,student,single,4.160934688394962,yes,no,cellular,8,3,453,1,1,failure,0
35,technician,married,6.0,yes,no,cellular,8,3,182,1,3,failure,1
35,technician,married,6.0,yes,no,cellular,8,3,560,1,0,nonexistent,1
27,student,single,6.0,yes,no,cellular,8,3,651,1,3,success,1
28,student,single,3.0,yes,no,cellular,8,3,178,1,1,success,1
61,retired,married,6.0,no,no,telephone,8,3,250,2,1,success,1
47,admin.,married,6.0,,,cellular,8,3,288,1,2,failure,1
27,student,single,6.0,no,no,cellular,8,3,180,1,3,success,1
30,admin.,single,6.0,no,no,telephone,8,3,156,1,1,failure,0
59,,married,4.160934688394962,no,no,cellular,8,3,198,1,1,success,1
28,student,single,3.0,no,yes,cellular,8,3,139,1,3,failure,1
28,student,single,3.0,no,no,telephone,8,3,199,2,2,success,0
18,student,single,4.160934688394962,yes,no,cellular,8,3,253,2,1,success,1
52,admin.,married,6.0,yes,no,cellular,8,3,261,1,0,nonexistent,0
48,blue-collar,married,3.0,no,no,cellular,8,3,296,1,3,failure,1
27,student,single,6.0,yes,no,telephone,8,3,153,1,5,success,0
34,admin.,married,6.0,yes,no,cellular,8,3,250,1,2,failure,1
27,student,single,3.0,yes,no,cellular,8,3,111,1,0,nonexistent,0
18,student,single,4.160934688394962,yes,no,cellular,8,3,561,1,2,failure,1
48,admin.,single,6.0,yes,no,cellular,8,3,118,1,2,success,1
47,admin.,married,6.0,no,no,cellular,8,3,470,1,2,success,1
30,admin.,single,6.0,yes,no,cellular,8,3,191,1,2,success,1
18,student,single,4.160934688394962,yes,yes,telephone,8,3,297,1,0,nonexistent,0
44,services,divorced,2.0,yes,no,cellular,8,3,153,3,1,success,1
30,blue-collar,single,5.0,no,no,cellular,8,3,293,1,1,success,1
46,admin.,single,4.0,no,no,cellular,8,4,510,2,1,success,0
41,admin.,divorced,4.0,yes,yes,cellular,8,4,231,2,2,success,1
46,admin.,single,4.0,no,no,cellular,8,4,329,2,4,failure,0
26,unemployed,single,6.0,yes,no,cellular,8,4,508,3,2,success,1
46,technician,married,5.0,no,no,cellular,8,4,382,1,1,failure,0
26,unemployed,single,6.0,yes,no,cellular,8,4,203,1,3,success,1
48,admin.,divorced,6.0,no,no,cellular,8,4,544,1,0,nonexistent,1
71,blue-collar,divorced,1.0,no,no,cellular,8,4,224,1,0,nonexistent,0
41,admin.,divorced,4.0,,,cellular,8,4,272,1,0,nonexistent,1
48,admin.,divorced,6.0,no,no,cellular,8,4,172,3,6,success,1
44,admin.,single,6.0,no,no,cellular,8,4,492,1,2,failure,0
27,technician,single,6.0,yes,no,cellular,8,4,250,3,5,failure,0
47,admin.,married,4.0,no,no,cellular,8,4,374,2,1,success,1
31,student,single,4.160934688394962,yes,no,cellular,8,4,306,2,0,nonexistent,1
77,retired,married,1.0,no,no,cellular,8,4,318,1,4,failure,1
31,student,single,4.160934688394962,yes,no,cellular,8,4,375,2,0,nonexistent,1
41,entrepreneur,married,6.0,yes,no,cellular,8,4,324,1,0,nonexistent,1
30,student,single,4.0,no,no,cellular,8,4,200,1,1,failure,0
41,entrepreneur,married,6.0,yes,no,cellular,8,4,736,1,0,nonexistent,1
71,retired,married,6.0,yes,no,cellular,8,4,134,1,0,nonexistent,0
37,management,married,4.0,yes,no,cellular,8,4,633,1,0,nonexistent,1
46,technician,married,5.0,yes,no,cellular,8,4,245,2,4,failure,1
63,retired,married,1.0,no,no,cellular,8,4,163,1,0,nonexistent,0
41,admin.,divorced,4.0,yes,yes,cellular,8,4,98,3,0,nonexistent,0
25,admin.,single,6.0,no,no,cellular,8,4,215,1,0,nonexistent,1
45,admin.,married,6.0,no,no,cellular,8,4,323,1,0,nonexistent,1
60,housemaid,married,1.0,no,no,cellular,8,5,270,4,4,failure,0
59,retired,married,5.0,yes,no,cellular,8,5,303,2,2,success,1
72,housemaid,married,2.0,yes,no,cellular,8,5,137,1,0,nonexistent,0
32,entrepreneur,single,5.0,yes,no,telephone,8,5,47,1,0,nonexistent,0
41,admin.,divorced,4.0,yes,no,cellular,8,5,258,2,3,success,1
27,admin.,single,6.0,no,no,cellular,8,5,562,2,3,success,1
59,retired,married,5.0,no,no,cellular,8,5,218,3,1,success,1
41,admin.,divorced,4.0,yes,no,cellular,8,5,178,1,2,success,1
41,admin.,divorced,4.0,yes,no,cellular,8,5,174,1,3,failure,1
77,management,married,4.160934688394962,yes,no,cellular,8,5,160,1,6,success,1
41,technician,divorced,6.0,yes,no,cellular,8,5,252,1,1,failure,0
41,technician,divorced,6.0,yes,no,cellular,8,5,366,2,3,success,1
27,admin.,single,6.0,yes,no,cellular,8,5,177,2,0,nonexistent,1
24,admin.,single,6.0,yes,yes,cellular,8,5,101,5,2,success,0
24,admin.,single,6.0,no,no,cellular,8,5,744,1,2,failure,1
64,retired,married,1.0,,,telephone,8,5,245,3,0,nonexistent,1
64,,married,4.160934688394962,yes,no,telephone,8,5,239,4,0,nonexistent,1
30,technician,single,5.0,no,no,telephone,8,1,6,1,0,nonexistent,0
30,self-employed,single,6.0,,,cellular,8,1,148,2,0,nonexistent,0
26,services,single,4.0,no,no,telephone,8,1,6,1,3,failure,0
30,self-employed,single,6.0,no,no,cellular,8,1,370,2,1,failure,0
26,admin.,single,6.0,no,no,telephone,8,1,440,5,2,failure,0
47,management,married,6.0,yes,no,cellular,8,1,145,3,2,success,0
35,unemployed,married,4.0,yes,no,cellular,8,1,362,1,1,success,1
47,management,married,6.0,yes,no,cellular,8,1,182,2,6,failure,0
73,retired,divorced,1.0,yes,no,telephone,8,1,195,1,0,nonexistent,0
56,blue-collar,divorced,1.0,yes,no,telephone,8,1,361,1,4,failure,0
29,services,single,6.0,no,no,cellular,8,1,265,1,1,success,1
58,technician,married,3.0,yes,no,cellular,8,1,324,1,0,nonexistent,1
26,admin.,single,6.0,no,no,telephone,8,1,1087,1,1,success,1
26,admin.,single,6.0,no,no,cellular,8,1,242,1,5,success,1
53,management,married,6.0,yes,no,telephone,8,2,97,1,0,nonexistent,1
55,housemaid,single,6.0,yes,no,telephone,8,2,11,1,0,nonexistent,0
73,retired,divorced,1.0,yes,no,cellular,8,2,273,2,1,failure,0
55,admin.,divorced,4.0,no,no,cellular,8,2,245,1,0,nonexistent,1
25,unemployed,single,4.0,no,no,cellular,8,2,188,1,3,success,0
58,management,married,6.0,no,no,cellular,8,2,412,1,0,nonexistent,1
34,blue-collar,married,3.0,no,yes,cellular,8,2,447,1,1,failure,1
92,retired,married,4.160934688394962,no,yes,cellular,8,2,1064,1,1,success,1
19,student,single,4.160934688394962,no,no,cellular,8,2,192,1,1,failure,0
50,admin.,single,6.0,no,no,cellular,8,2,372,1,2,success,1
22,technician,single,5.0,yes,no,cellular,8,2,122,1,0,nonexistent,0
65,retired,married,5.0,yes,no,cellular,8,2,261,1,3,success,1
34,admin.,single,4.0,yes,no,cellular,8,2,168,2,0,nonexistent,0
37,management,married,6.0,yes,yes,telephone,8,2,365,2,1,success,0
31,admin.,married,6.0,no,no,cellular,8,2,164,1,0,nonexistent,1
70,retired,married,1.0,yes,no,cellular,8,2,356,3,1,success,1
25,technician,single,6.0,yes,no,telephone,8,2,6,1,0,nonexistent,0
31,admin.,married,6.0,no,no,cellular,8,2,317,2,1,failure,1
55,admin.,divorced,4.0,yes,no,cellular,8,2,244,2,3,success,1
65,retired,married,5.0,yes,no,cellular,8,2,170,2,0,nonexistent,0
43,technician,married,4.0,yes,no,cellular,8,3,1363,1,0,nonexistent,1
31,services,single,4.0,yes,no,telephone,8,3,61,1,0,nonexistent,0
61,admin.,married,6.0,yes,yes,telephone,8,3,425,1,2,success,1
26,student,single,4.0,yes,no,cellular,8,3,233,1,1,success,1
51,blue-collar,married,3.0,yes,no,cellular,8,3,237,1,4,success,1
77,retired,married,4.160934688394962,no,no,cellular,8,3,144,8,2,failure,0
92,retired,married,4.160934688394962,no,yes,cellular,8,3,370,1,4,success,1
75,retired,married,1.0,no,no,cellular,8,3,248,2,3,success,1
59,admin.,married,6.0,yes,no,cellular,8,3,443,3,0,nonexistent,0
35,admin.,married,6.0,yes,no,cellular,8,3,765,2,3,success,1
66,admin.,divorced,6.0,yes,no,cellular,8,3,222,3,2,success,1
35,admin.,married,6.0,yes,yes,cellular,8,4,176,1,2,failure,0
41,admin.,married,6.0,yes,no,telephone,8,4,345,1,3,failure,1
42,technician,married,5.0,no,no,cellular,8,4,295,1,2,success,1
71,admin.,married,1.0,yes,no,cellular,8,4,192,1,2,failure,0
67,housemaid,divorced,5.0,no,no,cellular,8,4,350,1,2,success,1
60,blue-collar,married,1.0,yes,no,cellular,8,4,176,1,1,failure,0
52,management,married,6.0,yes,no,cellular,8,4,175,3,3,success,1
70,technician,married,4.160934688394962,no,no,cellular,8,4,411,1,0,nonexistent,1
33,admin.,married,6.0,no,no,cellular,8,4,361,1,0,nonexistent,1
51,technician,married,5.0,yes,no,cellular,8,4,1226,3,0,nonexistent,1
76,retired,married,6.0,yes,no,cellular,8,4,504,2,3,success,1
27,admin.,married,6.0,no,no,cellular,8,4,312,3,1,success,1
60,blue-collar,married,1.0,yes,no,cellular,8,4,187,2,0,nonexistent,0
33,admin.,married,6.0,yes,no,cellular,8,4,265,1,3,success,1
76,retired,married,6.0,no,no,cellular,8,4,126,1,1,failure,0
30,admin.,single,4.0,no,no,telephone,8,4,18,1,1,success,0
33,management,married,6.0,no,no,telephone,8,4,201,1,2,success,1
52,management,married,6.0,,,cellular,8,4,157,2,0,nonexistent,0
42,blue-collar,married,3.0,yes,no,cellular,8,5,261,1,1,success,1
25,student,single,4.0,yes,yes,telephone,8,5,461,1,0,nonexistent,1
48,self-employed,divorced,6.0,no,no,cellular,8,5,222,4,0,nonexistent,1
38,entrepreneur,married,6.0,yes,no,cellular,8,5,633,1,1,success,1
39,services,single,4.0,yes,no,cellular,8,5,308,6,0,nonexistent,1
40,management,divorced,6.0,no,no,cellular,8,5,183,1,0,nonexistent,0
36,services,single,6.0,no,no,cellular,8,5,394,6,0,nonexistent,1
30,admin.,single,6.0,no,no,cellular,8,5,177,6,3,success,1
32,admin.,married,6.0,no,no,telephone,8,5,75,1,0,nonexistent,0
48,self-employed,divorced,6.0,no,no,cellular,8,5,166,1,1,failure,0
